title,genre,budget,gross,ROI,segment
Under Siege 2: Dark Territory,Action,60000000.0,104324083.0,0.7387347166666667,Other
Mr. Holland's Opus,Drama,23000000.0,106269971.0,3.6204335217391304,Other
The Prophecy,Action,8000000.0,16115878.0,1.01448475,Other
Dead Man,Adventure,9000000.0,1037847.0,-0.8846836666666666,Other
Ace Ventura: When Nature Calls,Adventure,30000000.0,212385533.0,6.079517766666667,Other
First Knight,Action,55000000.0,127600435.0,1.3200079090909091,Other
Jade,Crime,50000000.0,9851610.0,-0.8029678,Failure
The Big Green,Comedy,12000000.0,17736619.0,0.4780515833333333,Other
Virtuosity,Action,30000000.0,24047675.0,-0.19841083333333334,Failure
Halloween: The Curse of Michael Myers,Horror,5000000.0,15116634.0,2.0233268,Other
Father of the Bride Part II,Comedy,30000000.0,76594107.0,1.5531369,Other
Assassins,Action,50000000.0,30303072.0,-0.39393856,Failure
A Walk in the Clouds,Drama,20000000.0,50008143.0,1.50040715,Other
Rob Roy,Adventure,28000000.0,31596911.0,0.12846110714285713,Other
Dead Presidents,Action,10000000.0,24147179.0,1.4147179,Other
The Baby-Sitters Club,Comedy,6500000.0,9685976.0,0.49015015384615385,Other
Waiting to Exhale,Comedy,16000000.0,81452156.0,4.09075975,Indie Hit
Welcome to the Dollhouse,Comedy,800000.0,4569019.0,4.71127375,Indie Hit
The Indian in the Cupboard,Drama,45000000.0,35656131.0,-0.20764153333333332,Failure
Rumble in the Bronx,Action,7500000.0,32392047.0,3.3189396,Indie Hit
Devil in a Blue Dress,Crime,27000000.0,16140822.0,-0.40219177777777776,Failure
How to Make an American Quilt,Comedy,10000000.0,41200020.0,3.120002,Indie Hit
Tales from the Crypt: Demon Knight,Action,13000000.0,21089146.0,0.622242,Other
The Net,Action,22000000.0,110627965.0,4.028543863636363,Other
Living in Oblivion,Comedy,500000.0,1111790.0,1.22358,Other
Dracula: Dead and Loving It,Comedy,30000000.0,10772144.0,-0.6409285333333333,Failure
Village of the Damned,Horror,22000000.0,9418365.0,-0.5718925,Failure
Wild Bill,Action,30000000.0,2193982.0,-0.9268672666666666,Failure
Grumpier Old Men,Comedy,25000000.0,71518503.0,1.86074012,Other
Boys on the Side,Comedy,21000000.0,23440188.0,0.11619942857142856,Other
Tales from the Hood,Crime,6000000.0,11837928.0,0.972988,Other
Money Train,Action,68000000.0,35431113.0,-0.4789542205882353,Failure
Candyman: Farewell to the Flesh,Horror,6000000.0,13940383.0,1.3233971666666666,Other
The Crossing Guard,Drama,9000000.0,868979.0,-0.9034467777777778,Other
Nixon,Biography,44000000.0,13681765.0,-0.6890507954545455,Failure
Hideaway,Fantasy,15000000.0,12201255.0,-0.186583,Other
Underground,Comedy,14000000.0,171082.0,-0.9877798571428571,Other
Mighty Aphrodite,Comedy,15000000.0,6468498.0,-0.5687668,Other
Total Eclipse,Biography,8000000.0,340139.0,-0.957482625,Other
Fair Game,Action,50000000.0,11534477.0,-0.76931046,Failure
Lord of Illusions,Horror,12000000.0,13294422.0,0.1078685,Other
The Scarlet Letter,Drama,46000000.0,10382407.0,-0.7742955,Failure
Nick of Time,Action,33000000.0,8175346.0,-0.7522622424242424,Failure
Things to Do in Denver When You're Dead,Crime,7000000.0,529766.0,-0.9243191428571429,Other
Safe,Drama,1000000.0,512245.0,-0.487755,Other
Sudden Death,Action,35000000.0,64350171.0,0.8385763142857143,Other
Canadian Bacon,Comedy,11000000.0,163971.0,-0.9850935454545454,Other
Screamers,Horror,20000000.0,5711695.0,-0.71441525,Other
Vampire in Brooklyn,Comedy,20000000.0,19751736.0,-0.0124132,Other
A Kid in King Arthur's Court,Adventure,15000000.0,13406717.0,-0.10621886666666666,Other
Othello,Drama,11000000.0,2844379.0,-0.7414200909090909,Other
Clockers,Crime,25000000.0,13071518.0,-0.47713928,Failure
Smoke,Comedy,7000000.0,8367636.0,0.19537657142857143,Other
Tall Tale,Adventure,32000000.0,11047627.0,-0.65476165625,Failure
Kiss of Death,Crime,40000000.0,14942422.0,-0.62643945,Failure
Home for the Holidays,Comedy,20000000.0,17519169.0,-0.12404155,Other
Angels and Insects,Drama,4997987.0,3414301.0,-0.3168647697563039,Other
The Hunted,Action,20000000.0,6609661.0,-0.66951695,Other
Restoration,Biography,19000000.0,4005941.0,-0.789161,Other
My Family,Drama,5500000.0,11079373.0,1.0144314545454545,Other
The Brothers McMullen,Comedy,238000.0,10426506.0,42.8088487394958,Indie Hit
The Englishman Who Went Up a Hill But Came Down a Mountain,Comedy,40997769.0,10904930.0,-0.734011623900803,Failure
Blue in the Face,Comedy,2000000.0,1268636.0,-0.365682,Other
Party Girl,Comedy,150000.0,472370.0,2.1491333333333333,Other
Losing Isaiah,Drama,17000000.0,7603766.0,-0.5527196470588235,Other
The Underneath,Crime,6500000.0,536023.0,-0.9175349230769231,Other
The Pebble and the Penguin,Animation,28000000.0,3983912.0,-0.8577174285714285,Failure
Fluke,Drama,15000000.0,3987768.0,-0.7341488,Other
Houseguest,Comedy,10500000.0,26325256.0,1.5071672380952381,Other
Bad Company,Crime,15000000.0,3674841.0,-0.7550106,Other
The White Balloon,Drama,150000.0,924940.0,5.166266666666667,Indie Hit
White Man's Burden,Drama,7000000.0,3734870.0,-0.46644714285714284,Other
Never Talk to Strangers,Crime,6400000.0,6858261.0,0.07160328125,Other
Top Dog,Action,6000000.0,5093707.0,-0.15104883333333333,Other
The Incredibly True Adventure of Two Girls in Love,Comedy,250000.0,2210408.0,7.841632,Indie Hit
An Awfully Big Adventure,Comedy,4000000.0,259724.0,-0.935069,Other
Dr. Jekyll and Ms. Hyde,Comedy,8000000.0,2763020.0,-0.6546225,Other
Jefferson in Paris,Biography,14000000.0,2473668.0,-0.8233094285714285,Other
Three Wishes,Drama,10000000.0,7027517.0,-0.2972483,Other
New Jersey Drive,Crime,5000000.0,3565508.0,-0.2868984,Other
Beyond Rangoon,Action,23000000.0,5750110.0,-0.7499952173913044,Failure
The Walking Dead,Action,15000000.0,6014341.0,-0.5990439333333333,Other
Space Jam,Animation,80000000.0,230418342.0,1.880229275,Other
Independence Day,Action,75000000.0,817400891.0,9.898678546666666,Blockbuster
Romeo + Juliet,Drama,14500000.0,147554998.0,9.17620675862069,Indie Hit
Scream,Horror,14000000.0,173046663.0,11.360475928571429,Indie Hit
Sleepers,Crime,44000000.0,165615285.0,2.76398375,Other
From Dusk Till Dawn,Action,19000000.0,25837111.0,0.3598479473684211,Other
Fargo,Crime,7000000.0,60611975.0,7.658853571428572,Indie Hit
Mission: Impossible,Action,80000000.0,457696391.0,4.7212048875,Blockbuster
Matilda,Comedy,36000000.0,33459416.0,-0.07057177777777777,Failure
Twister,Action,92000000.0,494471524.0,4.374690478260869,Blockbuster
Happy Gilmore,Comedy,12000000.0,41205099.0,2.43375825,Other
101 Dalmatians,Adventure,75000000.0,320689294.0,3.275857253333333,Blockbuster
Crash,Drama,9000000.0,2671291.0,-0.7031898888888889,Other
Jerry Maguire,Comedy,50000000.0,273552592.0,4.47105184,Blockbuster
The Rock,Action,75000000.0,335062621.0,3.4675016133333334,Blockbuster
A Time to Kill,Crime,40000000.0,152266007.0,2.806650175,Other
The Craft,Drama,15000000.0,24819936.0,0.6546624,Other
Primal Fear,Crime,30000000.0,102616183.0,2.4205394333333334,Other
Mars Attacks!,Comedy,70000000.0,101371017.0,0.4481573857142857,Other
The English Patient,Drama,27000000.0,231976425.0,7.591719444444444,Other
The Long Kiss Goodnight,Action,65000000.0,89456761.0,0.3762578615384615,Other
Bottle Rocket,Comedy,7000000.0,560069.0,-0.9199901428571429,Other
Stealing Beauty,Drama,10000000.0,4762310.0,-0.523769,Other
Bound,Crime,4500000.0,3802260.0,-0.15505333333333332,Other
Sling Blade,Drama,1000000.0,24444121.0,23.444121,Indie Hit
The Mirror Has Two Faces,Comedy,42000000.0,41083864.0,-0.021812761904761904,Failure
The Birdcage,Comedy,31000000.0,185260553.0,4.976146870967742,Other
That Thing You Do!,Comedy,26000000.0,34585416.0,0.3302083076923077,Other
The Island of Dr. Moreau,Horror,40000000.0,49627779.0,0.240694475,Other
Kingpin,Comedy,27000000.0,25023434.0,-0.07320614814814815,Failure
The Hunchback of Notre Dame,Animation,100000000.0,325338851.0,2.25338851,Blockbuster
The Frighteners,Comedy,30000000.0,29359216.0,-0.021359466666666667,Failure
Eraser,Action,100000000.0,242295562.0,1.42295562,Other
Striptease,Comedy,40000000.0,113309743.0,1.832743575,Other
Star Trek: First Contact,Action,45000000.0,146027888.0,2.2450641777777776,Other
Swingers,Comedy,200000.0,4555020.0,21.7751,Indie Hit
Escape from L.A.,Action,50000000.0,25477365.0,-0.4904527,Failure
The Cable Guy,Comedy,47000000.0,102825796.0,1.1877828936170214,Other
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Comedy,3800000.0,20949601.0,4.513052894736842,Indie Hit
Thinner,Fantasy,8500000.0,15315484.0,0.8018216470588235,Other
Hard Eight,Crime,3000000.0,222559.0,-0.9258136666666666,Other
The Nutty Professor,Comedy,54000000.0,273961019.0,4.0733522037037035,Blockbuster
Hamlet,Drama,18000000.0,4770222.0,-0.7349876666666667,Other
Big Night,Drama,4100000.0,12008376.0,1.9288721951219512,Other
The Ghost and the Darkness,Adventure,55000000.0,38619405.0,-0.297829,Failure
Courage Under Fire,Action,46000000.0,100860818.0,1.1926264782608695,Other
The First Wives Club,Comedy,26000000.0,181489203.0,5.980353961538461,Other
Set It Off,Action,9000000.0,41590886.0,3.6212095555555557,Indie Hit
James and the Giant Peach,Animation,38000000.0,28946127.0,-0.2382598157894737,Failure
DragonHeart,Action,57000000.0,115267375.0,1.022234649122807,Other
Executive Decision,Action,55000000.0,121969216.0,1.2176221090909092,Other
Bio-Dome,Comedy,15000000.0,13427615.0,-0.10482566666666666,Other
Jack,Comedy,45000000.0,58620973.0,0.3026882888888889,Other
White Squall,Adventure,38000000.0,10292300.0,-0.72915,Failure
Broken Arrow,Action,50000000.0,150270147.0,2.00540294,Other
Emma,Comedy,6000000.0,22231658.0,2.7052763333333334,Indie Hit
Chain Reaction,Action,50000000.0,60209334.0,0.20418668,Other
Kama Sutra: A Tale of Love,Crime,3000000.0,4109095.0,0.36969833333333335,Other
The Crucible,Drama,25000000.0,7343114.0,-0.70627544,Failure
Waiting for Guffman,Comedy,4000000.0,2923982.0,-0.2690045,Other
Secrets & Lies,Comedy,4500000.0,13417292.0,1.9816204444444445,Other
Daylight,Action,80000000.0,159212469.0,0.9901558625,Other
Last Man Standing,Action,67000000.0,47267001.0,-0.2945223731343284,Failure
The Arrival,Mystery,25000000.0,14063331.0,-0.43746676,Failure
Ransom,Action,80000000.0,309492681.0,2.8686585125,Blockbuster
Beavis and Butt-Head Do America,Animation,12000000.0,63118386.0,4.2598655,Indie Hit
Fly Away Home,Adventure,22000000.0,25143818.0,0.14290081818181818,Other
Tin Cup,Comedy,45000000.0,53854588.0,0.19676862222222222,Other
Barb Wire,Action,9000000.0,3793614.0,-0.5784873333333334,Other
The Phantom,Action,45000000.0,17323326.0,-0.6150372,Failure
The Fan,Action,55000000.0,18626419.0,-0.6613378363636364,Failure
Eye for an Eye,Crime,20000000.0,26877589.0,0.34387945,Other
Trees Lounge,Comedy,1300000.0,749741.0,-0.42327615384615386,Other
The People vs. Larry Flynt,Biography,36000000.0,20300385.0,-0.43610041666666666,Failure
Freeway,Comedy,3000000.0,295493.0,-0.9015023333333333,Other
Kazaam,Comedy,20000000.0,18937262.0,-0.0531369,Other
Down Periscope,Comedy,31000000.0,37553752.0,0.21141135483870968,Other
Mulholland Falls,Crime,29000000.0,11526099.0,-0.6025483103448276,Failure
Jingle All the Way,Adventure,60000000.0,129832389.0,1.16387315,Other
She's the One,Comedy,3500000.0,9538948.0,1.7254137142857142,Other
Shine,Biography,5500000.0,35999081.0,5.545287454545455,Indie Hit
Maximum Risk,Action,25000000.0,14502483.0,-0.41990068,Failure
Lone Star,Drama,5000000.0,12408986.0,1.4817972,Other
Michael Collins,Biography,25000000.0,11135803.0,-0.55456788,Failure
Phenomenon,Drama,32000000.0,152036382.0,3.7511369375,Other
Harriet the Spy,Comedy,12000000.0,26570048.0,1.2141706666666667,Other
Flipper,Adventure,25530000.0,20080020.0,-0.21347356051703878,Failure
Evita,Biography,55000000.0,141047179.0,1.5644941636363636,Other
Bordello of Blood,Comedy,13000000.0,5781045.0,-0.5553042307692307,Other
Spy Hard,Action,18000000.0,26960191.0,0.4977883888888889,Other
Marvin's Room,Drama,23000000.0,12803305.0,-0.4433345652173913,Failure
Multiplicity,Comedy,45000000.0,21075014.0,-0.5316663555555555,Failure
Everyone Says I Love You,Comedy,20000000.0,9759200.0,-0.51204,Other
A Very Brady Sequel,Comedy,12000000.0,21440752.0,0.7867293333333333,Other
The Crow: City of Angels,Action,13000000.0,17917287.0,0.37825284615384613,Other
Basquiat,Biography,3300000.0,3011195.0,-0.08751666666666667,Other
The Quest,Action,30000000.0,57400547.0,0.9133515666666666,Other
Hellraiser: Bloodline,Horror,4000000.0,9336886.0,1.3342215,Other
Manny & Lo,Comedy,500000.0,502313.0,0.004626,Other
The Chamber,Crime,50000000.0,22540359.0,-0.54919282,Failure
Blood and Wine,Crime,22000000.0,1094668.0,-0.9502423636363636,Failure
Jude,Drama,7000000.0,409144.0,-0.9415508571428571,Other
Bulletproof,Action,25000000.0,22611954.0,-0.09552184,Failure
Mad Dog Time,Comedy,8000000.0,107874.0,-0.98651575,Other
Mrs. Winterbourne,Comedy,25000000.0,10082005.0,-0.5967198,Failure
The Glimmer Man,Action,45000000.0,20351264.0,-0.5477496888888889,Failure
Up Close & Personal,Drama,60000000.0,100688705.0,0.6781450833333333,Other
The Juror,Crime,44000000.0,22754725.0,-0.4828471590909091,Failure
Flirting with Disaster,Comedy,7000000.0,14702438.0,1.1003482857142857,Other
Joe's Apartment,Comedy,13000000.0,4619014.0,-0.6446912307692307,Other
Ghosts of Mississippi,Drama,36000000.0,13323144.0,-0.6299126666666667,Failure
The Preacher's Wife,Comedy,40000000.0,48102795.0,0.202569875,Other
If Lucy Fell,Comedy,5000000.0,2420162.0,-0.5159676,Other
Bad Moon,Horror,7000000.0,1060264.0,-0.8485337142857143,Other
Carpool,Comedy,17000000.0,3325651.0,-0.8043734705882353,Other
Before and After,Crime,35000000.0,8797839.0,-0.7486331714285714,Failure
Citizen Ruth,Comedy,3000000.0,285112.0,-0.9049626666666667,Other
Extreme Measures,Crime,38000000.0,17380126.0,-0.5426282631578947,Failure
A Thin Line Between Love and Hate,Comedy,8000000.0,35599803.0,3.449975375,Indie Hit
The Whole Wide World,Biography,1300000.0,375757.0,-0.7109561538461538,Other
Dear God,Comedy,22000000.0,7138523.0,-0.6755216818181818,Failure
The Pallbearer,Comedy,8000000.0,5656388.0,-0.2929515,Other
Lawnmower Man 2: Beyond Cyberspace,Action,15000000.0,2409225.0,-0.839385,Other
Curdled,Comedy,2300000.0,49620.0,-0.9784260869565218,Other
Eddie,Comedy,30000000.0,31387164.0,0.0462388,Other
The Adventures of Pinocchio,Adventure,25000000.0,15094530.0,-0.3962188,Failure
City Hall,Drama,40000000.0,20340204.0,-0.4914949,Failure
Twelfth Night,Comedy,5000000.0,588621.0,-0.8822758,Other
Mary Reilly,Drama,47000000.0,12379402.0,-0.7366084680851064,Failure
My Fellow Americans,Adventure,21500000.0,22313201.0,0.0378233023255814,Other
Sgt. Bilko,Comedy,39000000.0,37956793.0,-0.026748897435897437,Failure
Heaven's Prisoners,Drama,25000000.0,5009305.0,-0.7996278,Failure
Girl 6,Comedy,12000000.0,4939939.0,-0.5883384166666666,Other
Larger Than Life,Comedy,30000000.0,8315693.0,-0.7228102333333334,Failure
The Stupids,Adventure,25000000.0,2491989.0,-0.90032044,Failure
The Funeral,Crime,12500000.0,1227324.0,-0.90181408,Other
Schizopolis,Comedy,250000.0,10580.0,-0.95768,Other
Alaska,Adventure,23000000.0,11829959.0,-0.48565395652173915,Failure
Surviving Picasso,Biography,16000000.0,2021348.0,-0.87366575,Other
Kansas City,Crime,19000000.0,1356828.0,-0.928588,Other
Fled,Action,25000000.0,17193231.0,-0.31227076,Failure
Unforgettable,Drama,18000000.0,2821671.0,-0.8432405,Other
Grace of My Heart,Comedy,5000000.0,660313.0,-0.8679374,Other
Ed,Comedy,24000000.0,4422380.0,-0.8157341666666666,Failure
The Game,Drama,50000000.0,109423648.0,1.18847296,Other
Boogie Nights,Drama,15000000.0,43101594.0,1.8734396,Other
Titanic,Drama,200000000.0,2201647264.0,10.00823632,Blockbuster
The Fifth Element,Action,93000000.0,263920180.0,1.8378513978494624,Other
Austin Powers: International Man of Mystery,Adventure,16500000.0,67683989.0,3.102059939393939,Indie Hit
Lolita,Drama,62000000.0,1071255.0,-0.9827216935483871,Failure
Good Will Hunting,Drama,10000000.0,225933435.0,21.5933435,Indie Hit
Starship Troopers,Action,105000000.0,121214377.0,0.1544226380952381,Other
The Devil's Advocate,Drama,57000000.0,152944660.0,1.683239649122807,Other
Con Air,Action,75000000.0,224012234.0,1.9868297866666667,Other
Jackie Brown,Crime,12000000.0,39673807.0,2.3061505833333333,Other
L.A. Confidential,Crime,35000000.0,126216940.0,2.6061982857142856,Other
Life Is Beautiful,Comedy,20000000.0,230098753.0,10.50493765,Indie Hit
Contact,Drama,90000000.0,171120329.0,0.9013369888888889,Other
Men in Black,Action,90000000.0,589390539.0,5.548783766666666,Blockbuster
Home Alone 3,Action,32000000.0,79082515.0,1.47132859375,Other
Air Force One,Action,85000000.0,315156409.0,2.7077224588235294,Blockbuster
Batman & Robin,Action,125000000.0,238235719.0,0.905885752,Other
Event Horizon,Horror,60000000.0,26673829.0,-0.5554361833333333,Failure
Hercules,Animation,85000000.0,252712101.0,1.9730835411764707,Other
Dante's Peak,Action,116000000.0,178127760.0,0.5355841379310344,Other
The Lost World: Jurassic Park,Action,73000000.0,618638999.0,7.474506835616438,Blockbuster
Scream 2,Horror,24000000.0,172363301.0,6.181804208333333,Other
Face/Off,Action,80000000.0,245676146.0,2.070951825,Other
As Good as It Gets,Comedy,50000000.0,314178011.0,5.28356022,Blockbuster
Gattaca,Drama,36000000.0,12532777.0,-0.6518673055555556,Failure
The Rainmaker,Crime,40000000.0,45916769.0,0.147919225,Other
I Know What You Did Last Summer,Horror,17000000.0,125586134.0,6.387419647058824,Indie Hit
Alien: Resurrection,Action,75000000.0,161376069.0,1.15168092,Other
Liar Liar,Comedy,45000000.0,302710615.0,5.726902555555555,Blockbuster
Donnie Brasco,Biography,35000000.0,124909762.0,2.568850342857143,Other
George of the Jungle,Action,55000000.0,174463257.0,2.1720592181818184,Other
Anastasia,Animation,50000000.0,139804348.0,1.79608696,Other
Fools Rush In,Comedy,20000000.0,29481428.0,0.4740714,Other
Midnight in the Garden of Good and Evil,Crime,35000000.0,25105255.0,-0.282707,Failure
Good Burger,Comedy,9000000.0,23712993.0,1.634777,Other
The Edge,Action,30000000.0,43312294.0,0.4437431333333333,Other
My Best Friend's Wedding,Comedy,38000000.0,299288605.0,6.876015921052631,Blockbuster
Anaconda,Action,45000000.0,136885767.0,2.041905933333333,Other
Tomorrow Never Dies,Action,110000000.0,333011068.0,2.0273733454545453,Blockbuster
Speed 2: Cruise Control,Action,160000000.0,164508066.0,0.0281754125,Other
The Saint,Action,68000000.0,118063304.0,0.7362250588235294,Other
Lost Highway,Mystery,15000000.0,3703548.0,-0.7530968,Other
The Full Monty,Comedy,3500000.0,257938649.0,72.69675685714286,Indie Hit
Spawn,Action,40000000.0,87840042.0,1.19600105,Other
Seven Years in Tibet,Adventure,70000000.0,131457682.0,0.8779668857142857,Other
Cop Land,Crime,15000000.0,44862187.0,1.9908124666666667,Other
Gummo,Comedy,1300000.0,116799.0,-0.9101546153846154,Other
In & Out,Comedy,35000000.0,63856929.0,0.8244836857142858,Other
Wilde,Biography,10000000.0,2158775.0,-0.7841225,Other
Chasing Amy,Comedy,250000.0,12021272.0,47.085088,Indie Hit
U Turn,Crime,19000000.0,6682098.0,-0.6483106315789474,Other
Conspiracy Theory,Action,75000000.0,136982834.0,0.8264377866666667,Other
Breakdown,Crime,36000000.0,50159144.0,0.3933095555555556,Other
G.I. Jane,Action,50000000.0,48169156.0,-0.03661688,Failure
